product_id;category;price;ratings
7321;Beauty;855;1.1
7322;Electronics;642;4.1
7323;Beauty;633;3.1
7324;Home & Kitchen;701;2.9
7325;Electronics;397;4.9
7326;Clothing;85;2.4
7327;Clothing;763;2.9
7328;Electronics;379;1.4
7329;Clothing;344;1.2
7330;Home & Kitchen;23;2.1
7331;Home & Kitchen;294;4.4
7332;Electronics;762;2.3
7333;Beauty;31;1.6
7334;Clothing;629;4.9
7335;Home & Kitchen;702;4.6
7336;Electronics;950;4.3
7337;Electronics;733;2.3
7338;Home & Kitchen;367;3.3
7339;Home & Kitchen;55;2.0
7340;Clothing;483;1.4
7341;Home & Kitchen;284;5.0
7342;Electronics;515;4.7
7343;Home & Kitchen;981;3.9
7344;Electronics;431;2.4
7345;Electronics;444;3.4
7346;Clothing;758;2.7
7347;Home & Kitchen;655;2.0
7348;Home & Kitchen;604;2.9
7349;Home & Kitchen;732;1.6
7350;Home & Kitchen;364;1.2
7351;Electronics;23;1.9
7352;Electronics;882;3.0
7353;Electronics;528;3.1
7354;Home & Kitchen;740;2.6
7355;Beauty;435;3.0
7356;Home & Kitchen;237;1.2
7357;Electronics;806;3.0
7358;Home & Kitchen;311;4.9
7359;Electronics;507;2.8
7360;Beauty;247;4.1
7361;Electronics;933;3.3
7362;Electronics;297;2.1
7363;Home & Kitchen;725;2.3
7364;Electronics;371;2.5
7365;Beauty;863;2.4
7366;Home & Kitchen;159;4.8
7367;Clothing;953;1.1
7368;Beauty;140;3.8
7369;Electronics;919;1.5
7370;Electronics;133;3.3
7371;Clothing;938;3.1
7372;Clothing;746;3.6
7373;Home & Kitchen;534;4.7
7374;Clothing;117;3.4
7375;Beauty;624;1.9
7376;Home & Kitchen;234;1.8
7377;Electronics;898;3.3
7378;Beauty;787;3.7
7379;Beauty;834;2.5
7380;Clothing;884;3.1
7381;Home & Kitchen;889;3.7
7382;Beauty;194;1.8
7383;Beauty;245;3.7
7384;Clothing;681;1.4
7385;Clothing;924;3.5
7386;Home & Kitchen;115;2.3
7387;Beauty;862;1.5
7388;Beauty;802;2.6
7389;Home & Kitchen;165;2.4
7390;Electronics;951;1.9
7391;Home & Kitchen;609;4.2
7392;Electronics;419;3.1
7393;Electronics;295;2.3
7394;Electronics;419;2.9
7395;Clothing;626;2.2
7396;Clothing;237;2.8
7397;Electronics;581;1.2
7398;Electronics;975;4.8
7399;Home & Kitchen;326;4.3
7400;Electronics;766;4.7
7401;Home & Kitchen;359;2.5
7402;Home & Kitchen;340;1.6
7403;Beauty;802;3.2
7404;Clothing;394;2.6
7405;Clothing;350;1.3
7406;Home & Kitchen;431;4.8
7407;Home & Kitchen;444;2.0
7408;Home & Kitchen;921;4.8
7409;Electronics;989;1.7
7410;Beauty;216;4.3
7411;Beauty;779;1.5
7412;Beauty;474;1.8
7413;Home & Kitchen;92;3.1
7414;Electronics;56;4.0
7415;Electronics;424;1.7
7416;Electronics;711;3.2
7417;Home & Kitchen;430;2.7
7418;Beauty;872;2.9
7419;Electronics;169;4.7
7420;Home & Kitchen;229;1.8
7421;Beauty;262;1.9
7422;Clothing;777;3.3
7423;Beauty;430;1.2
7424;Beauty;308;3.3
7425;Home & Kitchen;43;1.7
7426;Electronics;30;3.6
7427;Beauty;298;1.4
7428;Electronics;838;1.1
7429;Home & Kitchen;319;3.4
7430;Clothing;382;3.0
7431;Electronics;188;1.4
7432;Beauty;713;4.2
7433;Home & Kitchen;540;3.3
7434;Clothing;447;4.3
7435;Electronics;637;3.5
7436;Electronics;250;3.5
7437;Clothing;454;4.0
7438;Electronics;137;4.8
7439;Clothing;718;3.1
7440;Home & Kitchen;300;3.2
7441;Beauty;949;2.3
7442;Beauty;149;1.9
7443;Electronics;804;2.4
7444;Electronics;854;2.9
7445;Electronics;85;2.6
7446;Clothing;25;2.1
7447;Electronics;904;3.6
7448;Clothing;529;2.9
7449;Beauty;501;4.9
7450;Electronics;667;1.3
7451;Beauty;136;1.7
7452;Electronics;540;4.2
7453;Beauty;668;4.1
7454;Clothing;462;4.3
7455;Clothing;787;1.1
7456;Electronics;399;2.0
7457;Electronics;133;1.5
7458;Electronics;25;3.8
7459;Beauty;576;1.3
7460;Home & Kitchen;980;3.2
7461;Clothing;906;5.0
7462;Electronics;788;3.2
7463;Clothing;940;1.7
7464;Electronics;685;1.0
7465;Clothing;707;2.1
7466;Home & Kitchen;314;4.3
7467;Electronics;787;5.0
7468;Electronics;922;3.9
7469;Home & Kitchen;188;1.1
7470;Clothing;679;2.0
7471;Home & Kitchen;469;3.8
7472;Beauty;744;3.0
7473;Electronics;97;4.9
7474;Electronics;839;3.1
7475;Beauty;544;2.9
7476;Home & Kitchen;787;4.3
7477;Electronics;361;4.2
7478;Home & Kitchen;502;2.1
7479;Home & Kitchen;309;2.2
7480;Home & Kitchen;363;4.0
7481;Clothing;803;4.0
7482;Electronics;132;3.0
7483;Clothing;996;3.5
7484;Clothing;147;4.6
7485;Home & Kitchen;272;1.1
7486;Beauty;654;2.9
7487;Beauty;414;1.6
7488;Beauty;769;4.1
7489;Beauty;886;3.9
7490;Clothing;527;4.1
7491;Home & Kitchen;835;3.1
7492;Electronics;985;4.0
7493;Clothing;788;3.8
7494;Electronics;726;4.6
7495;Beauty;40;3.9
7496;Home & Kitchen;523;2.2
7497;Electronics;846;4.9
7498;Electronics;255;4.7
7499;Clothing;505;3.2
7500;Beauty;268;4.4
7501;Clothing;830;4.5
7502;Beauty;18;3.1
7503;Home & Kitchen;465;4.9
7504;Clothing;940;3.0
7505;Home & Kitchen;516;1.2
7506;Clothing;161;1.4
7507;Electronics;461;4.4
7508;Electronics;841;2.0
7509;Home & Kitchen;90;2.0
7510;Home & Kitchen;800;1.0
7511;Electronics;787;2.2
7512;Beauty;458;4.1
7513;Clothing;980;1.0
7514;Electronics;920;4.0
7515;Beauty;74;4.0
7516;Clothing;172;4.9
7517;Electronics;819;3.5
7518;Home & Kitchen;679;1.9
7519;Beauty;256;3.7
7520;Home & Kitchen;478;4.2
7521;Home & Kitchen;949;4.2
7522;Clothing;342;4.5
7523;Electronics;510;2.6
7524;Home & Kitchen;418;4.9
7525;Electronics;62;1.5
7526;Clothing;676;4.0
7527;Beauty;348;3.1
7528;Beauty;211;1.8
7529;Clothing;238;4.4
7530;Home & Kitchen;78;1.1
7531;Home & Kitchen;90;3.1
7532;Home & Kitchen;359;2.4
7533;Home & Kitchen;22;4.6
7534;Clothing;138;3.0
7535;Electronics;659;1.9
7536;Clothing;523;4.4
7537;Electronics;329;1.5
7538;Beauty;163;1.8
7539;Home & Kitchen;305;4.7
7540;Electronics;242;2.3
7541;Electronics;648;4.9
7542;Electronics;778;4.7
7543;Beauty;497;4.5
7544;Clothing;452;1.2
7545;Clothing;726;3.0
7546;Beauty;696;3.6
7547;Beauty;694;2.1
7548;Electronics;70;1.3
7549;Clothing;643;4.2
7550;Home & Kitchen;241;4.5
7551;Clothing;679;1.1
7552;Clothing;214;2.6
7553;Beauty;295;1.9
7554;Clothing;302;2.0
7555;Electronics;891;4.4
7556;Beauty;483;3.8
7557;Electronics;126;3.2
7558;Home & Kitchen;199;4.9
7559;Clothing;354;4.8
7560;Electronics;524;2.5
7561;Clothing;914;5.0
7562;Beauty;577;1.6
7563;Clothing;262;2.3
7564;Beauty;345;3.0
7565;Electronics;408;2.2
7566;Beauty;395;4.4
7567;Home & Kitchen;292;2.5
7568;Beauty;801;2.5
7569;Home & Kitchen;821;4.8
7570;Clothing;275;4.6
7571;Home & Kitchen;933;4.8
7572;Electronics;398;1.4
7573;Beauty;243;2.6
7574;Beauty;269;1.6
7575;Clothing;347;2.4
7576;Electronics;161;3.2
7577;Clothing;757;1.7
7578;Home & Kitchen;942;1.5
7579;Electronics;44;2.0
7580;Electronics;274;4.2
7581;Beauty;567;4.9
7582;Home & Kitchen;843;1.8
7583;Electronics;90;4.3
7584;Clothing;531;2.3
7585;Home & Kitchen;959;2.7
7586;Home & Kitchen;995;4.1
7587;Clothing;762;1.6
7588;Beauty;774;4.8
7589;Electronics;988;4.0
7590;Beauty;536;4.3
7591;Home & Kitchen;467;1.7
7592;Electronics;388;1.6
7593;Home & Kitchen;97;3.3
7594;Electronics;187;3.9
7595;Beauty;382;4.3
7596;Beauty;236;4.5
7597;Clothing;281;3.3
7598;Beauty;497;1.8
7599;Electronics;882;3.4
7600;Clothing;60;3.4
7601;Electronics;844;4.2
7602;Beauty;956;2.7
7603;Beauty;885;3.5
7604;Electronics;782;4.3
7605;Clothing;167;3.7
7606;Home & Kitchen;352;4.0
7607;Clothing;620;2.4
7608;Beauty;12;2.9
7609;Beauty;600;1.6
7610;Beauty;207;2.0
7611;Clothing;405;4.9
7612;Electronics;529;4.2
7613;Electronics;876;2.8
7614;Beauty;189;3.5
7615;Clothing;824;2.8
7616;Clothing;710;1.5
7617;Electronics;489;3.1
7618;Clothing;892;3.1
7619;Home & Kitchen;799;4.8
7620;Clothing;339;3.1
7621;Electronics;49;4.7
7622;Beauty;78;1.7
7623;Clothing;863;1.3
7624;Clothing;692;3.3
7625;Home & Kitchen;329;2.7
7626;Home & Kitchen;86;3.5
7627;Home & Kitchen;447;3.8
7628;Electronics;85;2.0
7629;Beauty;715;3.0
7630;Home & Kitchen;872;4.7
7631;Beauty;535;2.1
7632;Clothing;433;2.6
7633;Clothing;612;3.6
7634;Clothing;518;1.5
7635;Electronics;918;4.5
7636;Beauty;389;2.2
7637;Electronics;423;4.4
7638;Home & Kitchen;355;4.8
7639;Electronics;792;2.9
7640;Beauty;726;3.2
7641;Beauty;815;4.5
7642;Home & Kitchen;31;1.6
7643;Clothing;25;1.6
7644;Beauty;792;3.6
7645;Electronics;617;2.8
7646;Home & Kitchen;181;2.6
7647;Clothing;677;2.5
7648;Beauty;751;4.7
7649;Home & Kitchen;330;2.4
7650;Home & Kitchen;396;2.7
7651;Home & Kitchen;153;4.1
7652;Clothing;378;2.9
7653;Electronics;992;3.8
7654;Clothing;430;1.9
7655;Beauty;235;3.2
7656;Electronics;26;2.3
7657;Home & Kitchen;854;2.0
7658;Home & Kitchen;588;3.5
7659;Electronics;208;2.2
7660;Home & Kitchen;995;2.7
7661;Electronics;247;4.8
7662;Beauty;707;4.0
7663;Clothing;801;3.4
7664;Clothing;410;2.1
7665;Home & Kitchen;937;3.6
7666;Beauty;857;1.8
7667;Clothing;814;1.3
7668;Beauty;439;2.1
7669;Electronics;478;4.1
7670;Electronics;702;1.8
7671;Electronics;766;3.6
7672;Electronics;957;3.5
7673;Home & Kitchen;514;4.9
7674;Electronics;207;1.5
7675;Electronics;99;2.6
7676;Beauty;149;2.0
7677;Clothing;513;1.1
7678;Beauty;375;1.6
7679;Clothing;305;4.1
7680;Beauty;682;1.9
7681;Electronics;760;3.3
7682;Home & Kitchen;163;4.4
7683;Clothing;757;4.0
7684;Electronics;902;4.6
7685;Electronics;352;3.8
7686;Home & Kitchen;237;2.3
7687;Clothing;820;4.1
7688;Clothing;431;3.8
7689;Electronics;682;2.2
7690;Clothing;533;4.1
7691;Clothing;11;2.9
7692;Clothing;485;4.3
7693;Electronics;700;4.6
7694;Electronics;162;2.9
7695;Home & Kitchen;259;1.0
7696;Beauty;780;1.1
7697;Beauty;900;4.5
7698;Clothing;99;3.4
7699;Clothing;407;2.2
7700;Beauty;414;4.0
7701;Beauty;17;2.2
7702;Home & Kitchen;983;2.2
7703;Home & Kitchen;736;2.6
7704;Beauty;408;3.7
7705;Clothing;777;5.0
7706;Clothing;570;3.5
7707;Electronics;300;4.8
7708;Clothing;912;4.2
7709;Clothing;68;2.8
7710;Beauty;666;4.2
7711;Electronics;847;2.8
7712;Clothing;532;5.0
7713;Electronics;975;3.6
7714;Clothing;814;4.3
7715;Clothing;994;2.7
7716;Electronics;328;4.7
7717;Electronics;174;4.8
7718;Clothing;348;1.8
7719;Electronics;521;3.7
7720;Electronics;790;4.6
7721;Clothing;810;3.9
7722;Beauty;762;1.9
7723;Electronics;84;3.7
7724;Home & Kitchen;788;4.0
7725;Clothing;543;4.2
7726;Home & Kitchen;25;4.8
7727;Clothing;321;2.1
7728;Electronics;189;3.6
7729;Electronics;555;1.3
7730;Home & Kitchen;962;2.3
7731;Beauty;257;3.1
7732;Clothing;247;2.5
7733;Beauty;864;4.1
7734;Clothing;741;3.0
7735;Home & Kitchen;783;1.6
7736;Home & Kitchen;110;4.0
7737;Electronics;256;1.7
7738;Clothing;947;3.5
7739;Beauty;11;2.8
7740;Home & Kitchen;167;3.2
7741;Electronics;592;3.7
7742;Home & Kitchen;561;4.6
7743;Home & Kitchen;904;3.1
7744;Home & Kitchen;496;3.7
7745;Electronics;927;2.6
7746;Electronics;25;4.4
7747;Electronics;522;4.1
7748;Home & Kitchen;444;2.4
7749;Home & Kitchen;975;3.8
7750;Clothing;33;1.3
7751;Electronics;333;3.7
7752;Home & Kitchen;576;4.6
7753;Electronics;499;4.4
7754;Clothing;602;2.3
7755;Home & Kitchen;637;2.8
7756;Clothing;947;3.5
7757;Home & Kitchen;923;1.8
7758;Clothing;202;3.9
7759;Home & Kitchen;306;3.5
7760;Clothing;217;3.9
7761;Home & Kitchen;126;4.6
7762;Electronics;974;4.9
7763;Clothing;615;1.7
7764;Electronics;741;1.7
7765;Beauty;866;3.8
7766;Clothing;881;1.8
7767;Clothing;183;1.5
7768;Home & Kitchen;926;3.4
7769;Beauty;446;3.8
7770;Electronics;884;4.4
7771;Electronics;900;1.6
7772;Beauty;30;1.4
7773;Home & Kitchen;527;3.3
7774;Electronics;445;2.8
7775;Electronics;396;4.8
7776;Electronics;822;2.7
7777;Beauty;829;4.9
7778;Clothing;209;2.9
7779;Electronics;76;2.5
7780;Beauty;129;3.8
7781;Electronics;808;3.5
7782;Clothing;659;2.1
7783;Beauty;211;4.6
7784;Home & Kitchen;831;1.8
7785;Home & Kitchen;728;1.8
7786;Beauty;754;1.4
7787;Beauty;969;2.3
7788;Electronics;512;2.3
7789;Electronics;270;1.3
7790;Electronics;51;2.4
7791;Beauty;735;4.4
7792;Home & Kitchen;651;1.7
7793;Electronics;759;2.8
7794;Clothing;420;1.6
7795;Beauty;885;4.1
7796;Beauty;254;2.9
7797;Home & Kitchen;279;3.9
7798;Electronics;107;3.2
7799;Clothing;740;4.2
7800;Beauty;410;4.7
7801;Clothing;552;3.4
7802;Electronics;434;1.5
7803;Beauty;392;1.4
7804;Beauty;903;2.7
7805;Electronics;309;4.0
7806;Clothing;82;3.8
7807;Home & Kitchen;710;4.9
7808;Beauty;916;4.7
7809;Electronics;869;4.3
7810;Clothing;208;3.4
7811;Electronics;999;4.1
7812;Electronics;597;2.4
7813;Beauty;257;1.6
7814;Electronics;72;2.6
7815;Home & Kitchen;158;1.5
7816;Clothing;33;4.4
7817;Beauty;538;2.6
7818;Electronics;138;3.6
7819;Beauty;153;1.2
7820;Electronics;45;2.9
7821;Beauty;21;2.2
7822;Beauty;841;1.7
7823;Beauty;70;1.6
7824;Beauty;828;3.2
7825;Electronics;686;4.9
7826;Home & Kitchen;693;3.5
7827;Electronics;375;4.1
7828;Clothing;560;4.1
7829;Clothing;46;3.1
7830;Beauty;795;2.1
7831;Electronics;211;4.7
7832;Electronics;15;3.2
7833;Electronics;404;2.6
7834;Beauty;117;2.8
7835;Beauty;719;3.6
7836;Home & Kitchen;828;1.2
7837;Beauty;790;4.4
7838;Beauty;332;3.3
7839;Clothing;24;3.2
7840;Beauty;93;1.8
7841;Home & Kitchen;592;2.7
7842;Clothing;171;4.5
7843;Electronics;25;4.2
7844;Electronics;528;3.9
7845;Electronics;865;4.3
7846;Beauty;264;1.5
7847;Home & Kitchen;667;3.3
7848;Home & Kitchen;733;3.6
7849;Electronics;365;1.9
7850;Electronics;748;2.5
7851;Beauty;937;2.4
7852;Beauty;990;2.6
7853;Electronics;817;2.7
7854;Electronics;781;4.5
7855;Home & Kitchen;597;4.5
7856;Clothing;95;1.4
7857;Clothing;354;4.6
7858;Clothing;495;4.0
7859;Clothing;668;2.8
7860;Electronics;423;2.2
7861;Clothing;672;4.9
7862;Electronics;762;1.5
7863;Clothing;192;3.9
7864;Electronics;490;1.1
7865;Electronics;196;2.2
7866;Beauty;873;4.8
7867;Beauty;297;3.4
7868;Beauty;693;2.5
7869;Electronics;228;4.2
7870;Home & Kitchen;252;3.0
7871;Beauty;992;4.6
7872;Electronics;362;4.9
7873;Beauty;968;4.5
7874;Home & Kitchen;905;1.0
7875;Electronics;523;4.1
7876;Electronics;361;1.9
7877;Home & Kitchen;683;1.8
7878;Electronics;289;4.4
7879;Home & Kitchen;878;1.1
7880;Electronics;729;2.5
7881;Beauty;986;4.8
7882;Beauty;167;1.1
7883;Home & Kitchen;311;3.2
7884;Electronics;642;2.0
7885;Home & Kitchen;369;1.5
7886;Beauty;82;3.9
7887;Beauty;41;3.5
7888;Electronics;859;1.8
7889;Electronics;276;2.5
7890;Home & Kitchen;232;4.0
7891;Beauty;301;1.5
7892;Electronics;629;4.1
7893;Beauty;605;2.8
7894;Electronics;406;1.3
7895;Electronics;807;1.5
7896;Electronics;435;3.3
7897;Clothing;393;1.6
7898;Clothing;448;1.4
7899;Electronics;536;1.9
7900;Beauty;872;2.3
7901;Beauty;529;1.8
7902;Electronics;855;5.0
7903;Clothing;455;2.7
7904;Home & Kitchen;337;4.0
7905;Home & Kitchen;908;1.3
7906;Clothing;789;3.2
7907;Electronics;884;2.5
7908;Home & Kitchen;675;3.4
7909;Electronics;36;4.7
7910;Home & Kitchen;156;1.3
7911;Home & Kitchen;58;3.2
7912;Beauty;36;1.1
7913;Home & Kitchen;27;4.5
7914;Home & Kitchen;140;1.1
7915;Beauty;134;1.9
7916;Beauty;742;3.8
7917;Beauty;983;2.4
7918;Electronics;61;4.5
7919;Home & Kitchen;440;3.4
7920;Electronics;476;1.6
7921;Home & Kitchen;766;3.4
7922;Clothing;239;3.0
7923;Clothing;203;1.1
7924;Clothing;382;3.0
7925;Beauty;793;2.0
7926;Electronics;583;1.1
7927;Home & Kitchen;779;1.5
7928;Home & Kitchen;668;3.3
7929;Beauty;217;3.2
7930;Beauty;364;4.6
7931;Clothing;293;2.6
7932;Clothing;477;2.4
7933;Clothing;691;2.8
7934;Clothing;43;2.0
7935;Clothing;728;1.9
7936;Home & Kitchen;374;1.7
7937;Home & Kitchen;357;3.8
7938;Clothing;805;1.6
7939;Home & Kitchen;515;2.0
7940;Clothing;895;1.5
7941;Home & Kitchen;511;4.0
7942;Home & Kitchen;47;3.7
7943;Clothing;661;4.5
7944;Clothing;402;4.9
7945;Electronics;414;3.7
7946;Clothing;245;2.4
7947;Electronics;310;4.9
7948;Beauty;714;3.2
7949;Clothing;125;2.3
7950;Electronics;165;3.9
7951;Clothing;809;3.4
7952;Clothing;736;2.7
7953;Electronics;809;1.4
7954;Clothing;116;2.1
7955;Home & Kitchen;721;2.0
7956;Beauty;915;3.1
7957;Clothing;27;2.9
7958;Electronics;229;2.2
7959;Electronics;288;3.5
7960;Beauty;214;2.6
7961;Beauty;457;2.8
7962;Electronics;742;2.0
7963;Clothing;635;1.0
7964;Home & Kitchen;430;3.8
7965;Home & Kitchen;270;5.0
7966;Beauty;968;3.6
7967;Home & Kitchen;272;1.9
7968;Clothing;219;4.9
7969;Clothing;631;3.4
7970;Clothing;641;3.8
7971;Home & Kitchen;339;4.4
7972;Electronics;250;4.7
7973;Home & Kitchen;791;2.7
7974;Beauty;748;2.9
7975;Clothing;140;3.1
7976;Home & Kitchen;628;2.2
7977;Home & Kitchen;704;2.8
7978;Electronics;872;1.7
7979;Clothing;516;1.4
7980;Clothing;414;2.4
7981;Clothing;787;1.1
7982;Beauty;124;2.3
7983;Beauty;525;4.4
7984;Beauty;220;4.9
7985;Home & Kitchen;519;2.9
7986;Beauty;837;2.5
7987;Electronics;622;1.4
7988;Beauty;899;1.5
7989;Clothing;31;4.1
7990;Home & Kitchen;458;4.7
7991;Electronics;435;4.5
7992;Home & Kitchen;881;4.8
7993;Electronics;900;1.7
7994;Home & Kitchen;734;4.8
7995;Home & Kitchen;973;1.2
7996;Beauty;28;3.7
7997;Beauty;364;4.6
7998;Beauty;724;4.7
7999;Beauty;399;4.5
8000;Electronics;874;2.5
8001;Home & Kitchen;863;3.2
8002;Home & Kitchen;477;1.0
8003;Electronics;860;2.5
8004;Home & Kitchen;619;4.6
8005;Home & Kitchen;437;4.0
8006;Electronics;181;1.3
8007;Electronics;678;3.0
8008;Home & Kitchen;467;4.2
8009;Beauty;468;4.8
8010;Beauty;755;4.4
8011;Beauty;480;4.2
8012;Beauty;330;1.3
8013;Electronics;792;2.9
8014;Home & Kitchen;737;4.2
8015;Electronics;795;5.0
8016;Beauty;640;4.4
8017;Beauty;545;3.2
8018;Home & Kitchen;615;1.7
8019;Home & Kitchen;646;2.6
8020;Home & Kitchen;607;1.9
8021;Electronics;360;3.2
8022;Beauty;555;2.2
8023;Beauty;643;2.1
8024;Clothing;417;2.9
8025;Clothing;669;3.1
8026;Electronics;116;2.3
8027;Beauty;963;1.7
8028;Home & Kitchen;25;1.8
8029;Home & Kitchen;50;3.5
8030;Home & Kitchen;851;4.0
8031;Clothing;260;4.9
8032;Home & Kitchen;875;1.8
8033;Clothing;868;2.9
8034;Beauty;229;2.7
8035;Beauty;791;4.8
8036;Home & Kitchen;921;1.4
8037;Beauty;864;1.9
8038;Clothing;954;3.8
8039;Beauty;258;2.9
8040;Home & Kitchen;266;1.9
8041;Clothing;572;3.5
8042;Home & Kitchen;218;1.3
8043;Clothing;964;1.7
8044;Home & Kitchen;111;4.0
8045;Electronics;352;3.3
8046;Electronics;179;2.4
8047;Clothing;784;3.2
8048;Home & Kitchen;843;5.0
8049;Beauty;232;4.4
8050;Clothing;918;1.0
8051;Home & Kitchen;723;1.2
8052;Home & Kitchen;240;2.6
8053;Clothing;574;2.7
8054;Home & Kitchen;921;4.3
8055;Electronics;659;4.3
8056;Beauty;992;3.3
8057;Clothing;183;3.9
8058;Beauty;352;4.2
8059;Electronics;537;3.6
8060;Beauty;145;4.4
8061;Clothing;990;3.8
8062;Electronics;580;4.8
8063;Home & Kitchen;331;3.4
8064;Beauty;180;5.0
8065;Electronics;845;2.3
8066;Beauty;758;1.7
8067;Electronics;43;2.0
8068;Beauty;938;1.2
8069;Clothing;858;2.1
8070;Electronics;870;2.5
8071;Beauty;301;3.6
8072;Beauty;737;2.1
8073;Clothing;621;4.8
8074;Clothing;453;3.3
8075;Electronics;702;4.6
8076;Home & Kitchen;353;2.1
8077;Beauty;461;2.4
8078;Beauty;406;3.5
8079;Clothing;903;1.1
8080;Clothing;666;2.0
8081;Home & Kitchen;122;4.6
8082;Beauty;707;3.6
8083;Clothing;763;5.0
8084;Electronics;341;4.8
8085;Clothing;321;1.9
8086;Clothing;531;1.4
8087;Electronics;234;1.8
8088;Electronics;168;1.2
8089;Beauty;960;4.4
8090;Home & Kitchen;592;3.4
8091;Electronics;207;3.6
8092;Clothing;742;3.6
8093;Clothing;777;2.5
8094;Home & Kitchen;249;2.4
8095;Beauty;860;3.8
8096;Clothing;747;3.6
8097;Clothing;757;1.6
8098;Electronics;18;1.7
8099;Clothing;603;4.8
8100;Electronics;331;3.4
8101;Beauty;276;1.7
8102;Clothing;805;4.9
8103;Home & Kitchen;128;2.5
8104;Electronics;653;1.7
8105;Clothing;911;1.6
8106;Home & Kitchen;872;1.8
8107;Beauty;726;2.1
8108;Electronics;86;3.6
8109;Electronics;348;4.1
8110;Electronics;158;1.8
8111;Home & Kitchen;76;1.7
8112;Electronics;553;3.9
8113;Electronics;637;2.7
8114;Beauty;703;2.5
8115;Beauty;717;2.1
8116;Clothing;289;1.9
8117;Clothing;312;1.2
8118;Clothing;905;3.0
8119;Home & Kitchen;21;2.7
8120;Beauty;346;1.2
8121;Home & Kitchen;547;3.8
8122;Electronics;66;4.8
8123;Clothing;183;4.7
8124;Clothing;833;1.8
8125;Home & Kitchen;377;2.0
8126;Home & Kitchen;491;4.2
8127;Beauty;533;3.1
8128;Clothing;169;2.9
8129;Clothing;808;4.6
8130;Electronics;576;3.0
8131;Electronics;293;3.5
8132;Clothing;375;1.6
8133;Clothing;683;2.9
8134;Clothing;369;2.1
8135;Home & Kitchen;428;3.0
8136;Beauty;87;2.4
8137;Electronics;253;2.4
8138;Electronics;161;2.8
8139;Electronics;198;4.8
8140;Clothing;664;1.5
8141;Electronics;783;1.3
8142;Electronics;181;1.1
8143;Home & Kitchen;208;4.2
8144;Clothing;99;2.3
8145;Home & Kitchen;920;1.9
8146;Beauty;47;1.6
8147;Clothing;464;2.5
8148;Clothing;862;3.1
8149;Electronics;491;3.9
8150;Home & Kitchen;663;3.8
8151;Clothing;285;4.9
8152;Electronics;567;3.0
8153;Clothing;163;2.0
8154;Clothing;294;2.5
8155;Home & Kitchen;438;4.2
8156;Clothing;461;2.9
8157;Home & Kitchen;560;2.4
8158;Beauty;420;1.5
8159;Clothing;877;3.6
8160;Home & Kitchen;562;3.0
8161;Electronics;811;3.3
8162;Home & Kitchen;762;2.7
8163;Home & Kitchen;524;2.3
8164;Clothing;31;3.9
8165;Beauty;457;4.0
8166;Home & Kitchen;880;2.0
8167;Clothing;797;1.7
8168;Clothing;607;1.6
8169;Electronics;799;5.0
8170;Clothing;348;3.9
8171;Beauty;478;1.4
8172;Clothing;737;3.1
8173;Home & Kitchen;204;1.4
8174;Clothing;842;2.3
8175;Clothing;890;4.5
8176;Beauty;63;2.1
8177;Clothing;459;4.6
8178;Beauty;924;4.3
8179;Home & Kitchen;456;2.4
8180;Home & Kitchen;362;1.9
8181;Home & Kitchen;690;2.0
8182;Beauty;43;4.5
8183;Clothing;806;2.8
8184;Clothing;10;3.3
8185;Clothing;71;4.7
8186;Electronics;658;4.8
8187;Home & Kitchen;902;1.3
8188;Electronics;92;4.9
8189;Clothing;319;3.1
8190;Clothing;374;1.9
8191;Beauty;765;3.7
8192;Home & Kitchen;666;1.3
8193;Home & Kitchen;186;1.7
8194;Beauty;795;2.6
8195;Home & Kitchen;435;1.3
8196;Beauty;254;3.0
8197;Electronics;762;3.5
8198;Electronics;303;3.3
8199;Electronics;33;4.1
8200;Beauty;988;1.9
8201;Electronics;672;1.4
8202;Beauty;508;3.3
8203;Home & Kitchen;334;1.4
8204;Home & Kitchen;305;3.6
8205;Home & Kitchen;177;3.2
8206;Home & Kitchen;875;2.0
8207;Beauty;204;3.9
8208;Clothing;541;2.3
8209;Home & Kitchen;24;3.0
8210;Electronics;155;4.7
8211;Beauty;452;3.0
8212;Beauty;13;3.7
8213;Beauty;635;3.9
8214;Beauty;138;1.4
8215;Electronics;522;1.9
8216;Clothing;526;4.4
8217;Electronics;500;1.4
8218;Clothing;154;2.7
8219;Home & Kitchen;846;3.0
8220;Electronics;721;3.7
8221;Electronics;158;1.4
8222;Clothing;638;4.2
8223;Home & Kitchen;326;3.8
8224;Clothing;594;2.6
8225;Electronics;797;1.7
8226;Home & Kitchen;417;2.5
8227;Beauty;55;1.2
8228;Home & Kitchen;313;4.0
8229;Clothing;881;3.0
8230;Electronics;693;3.8
8231;Clothing;243;3.5
8232;Beauty;849;4.1
8233;Electronics;476;4.8
8234;Clothing;922;4.9
8235;Home & Kitchen;728;4.5
8236;Beauty;881;2.5
8237;Home & Kitchen;453;3.7
8238;Electronics;551;3.1
8239;Home & Kitchen;890;2.4
8240;Clothing;861;4.2
8241;Electronics;916;2.5
8242;Beauty;754;3.8
8243;Clothing;776;2.7
8244;Beauty;928;2.0
8245;Beauty;691;4.8
8246;Home & Kitchen;252;4.3
8247;Home & Kitchen;309;4.0
8248;Home & Kitchen;550;4.2
8249;Clothing;813;4.1
8250;Beauty;849;1.4
8251;Beauty;535;1.5
8252;Home & Kitchen;93;4.9
8253;Electronics;433;3.2
8254;Beauty;968;4.4
