customer_id;product_id;purchase_date
7924;4545;2023-04-23
11738;2209;2023-08-19
753;330;2023-05-27
7734;6311;2023-03-17
5637;9501;2023-04-29
8924;2503;2023-12-28
10188;4547;2023-07-19
429;5505;2023-04-04
7908;6366;2023-01-10
4900;9594;2023-12-20
7691;1139;2023-07-01
5326;3159;2023-06-08
2082;3842;2023-10-30
11701;2739;2023-07-18
10251;1330;2023-02-03
5246;7789;2023-12-13
1280;2985;2023-03-08
5866;2877;2023-02-04
9143;9967;2023-01-04
4317;8185;2023-07-21
1109;9657;2023-04-03
3112;8012;2023-09-29
6100;8641;2023-03-21
5471;563;2023-01-21
4656;8983;2023-11-12
5284;1325;2023-07-24
8902;1934;2023-08-04
3439;9719;2023-09-09
5915;3456;2023-03-12
1015;2019;2023-10-05
7292;9246;2023-12-25
537;7461;2023-09-10
11665;1700;2023-05-24
5576;560;2023-05-04
5992;3750;2023-06-01
9031;7554;2023-03-17
4850;9345;2023-12-29
9025;4997;2023-10-25
9664;5110;2023-12-30
9454;4333;2023-05-13
3385;9857;2023-06-17
9847;1435;2023-07-07
1914;1986;2023-08-27
1086;4707;2023-10-23
3943;330;2023-10-20
10076;3176;2023-09-20
6862;5681;2023-01-10
6914;9647;2023-11-12
7954;3402;2023-03-06
8163;1307;2023-01-08
10546;4500;2023-03-01
7293;8862;2023-12-31
559;6326;2023-07-14
10062;1820;2023-10-23
8337;6256;2023-09-09
8833;6683;2023-04-23
8354;1181;2023-10-27
3552;2494;2023-08-07
4850;8700;2023-03-04
5190;8422;2023-10-31
9604;9360;2023-12-14
2287;9996;2023-12-07
262;8282;2023-05-29
3200;3327;2023-04-11
6228;4386;2023-01-12
9664;3620;2023-04-03
5476;221;2023-10-16
8428;4933;2023-09-05
3777;1648;2023-05-07
5489;814;2023-06-10
3656;995;2023-07-07
2393;307;2023-07-04
2921;6323;2023-06-28
5470;4769;2023-05-12
5475;7785;2023-09-14
3057;1873;2023-11-09
6354;9685;2023-06-20
1658;7442;2023-05-26
6511;6190;2023-02-24
7791;7265;2023-12-31
10761;8289;2023-08-13
7654;7532;2023-12-22
7008;2162;2023-03-09
3617;2066;2023-06-20
9576;8971;2023-06-18
10133;840;2023-02-04
11648;300;2023-08-27
10828;5315;2023-11-12
842;275;2023-03-23
8587;2832;2023-05-18
4595;2647;2023-08-30
2789;8381;2023-06-23
9245;1151;2023-09-12
5838;6826;2023-04-12
928;6080;2023-09-23
4421;5845;2023-04-17
10526;6413;2023-02-06
1657;8578;2023-06-21
9260;297;2023-10-01
9329;3674;2023-03-01
6572;5221;2023-01-01
6543;9097;2023-11-03
11460;9735;2023-08-25
2954;6346;2023-05-22
925;2662;2023-10-05
2546;8743;2023-01-06
6173;7911;2023-12-02
4292;3835;2023-06-27
11188;6271;2023-11-02
6405;5485;2023-04-06
6204;19;2023-01-25
6031;4384;2023-06-24
4389;3137;2023-02-12
3888;2358;2023-05-04
9171;7466;2023-01-14
10229;5650;2023-10-01
10968;8694;2023-02-15
6478;2354;2023-12-14
7531;1147;2023-12-09
8298;7656;2023-02-12
967;7651;2023-06-17
4876;8638;2023-06-28
6446;5522;2023-12-16
8637;5105;2023-06-01
11063;2804;2023-04-28
1756;2287;2023-09-14
5940;5494;2023-07-22
2494;5032;2023-11-04
351;6286;2023-03-12
1080;1506;2023-01-01
2887;3333;2023-04-21
5898;64;2023-08-08
10250;648;2023-05-25
2716;361;2023-01-28
10282;5105;2023-10-30
3548;6321;2023-09-02
2148;3421;2023-01-03
960;6077;2023-03-02
7629;1011;2023-09-04
6832;3387;2023-09-11
4605;4519;2023-09-21
3871;9944;2023-10-08
10222;7790;2023-11-29
5920;6199;2023-12-30
8951;686;2023-01-02
4207;863;2023-08-25
11474;9866;2023-11-14
3960;7562;2023-12-27
8370;9610;2023-12-30
9647;3542;2023-07-12
6902;2320;2023-04-15
5724;1274;2023-05-21
10693;1574;2023-04-30
2267;1251;2023-12-25
131;6187;2023-10-25
146;3400;2023-06-08
247;2336;2023-03-09
4447;1319;2023-11-29
7944;945;2023-02-05
6670;3386;2023-01-04
8757;2645;2023-01-15
10337;8710;2023-12-15
4844;6915;2023-01-07
1015;4790;2023-03-14
4178;8232;2023-12-23
5366;8521;2023-07-13
4114;7255;2023-12-07
3143;3875;2023-09-13
1571;7750;2023-08-28
7996;5321;2023-01-01
5424;6927;2023-11-24
3389;8344;2023-11-22
4550;9846;2023-03-07
8961;1158;2023-03-15
4476;418;2023-04-11
7570;4329;2023-12-06
3532;5704;2023-06-16
3111;6396;2023-01-26
10371;7218;2023-06-18
7294;9970;2023-03-13
9536;6582;2023-06-18
4507;6311;2023-08-31
10330;8274;2023-03-21
7257;9857;2023-07-14
10800;7258;2023-11-17
8812;1271;2023-06-05
3122;5926;2023-04-28
2605;2329;2023-09-30
1582;8387;2023-01-07
6551;6185;2023-09-29
1304;8586;2023-10-30
1476;2338;2023-10-30
5981;6278;2023-04-01
5028;7286;2023-05-20
9748;2751;2023-07-05
10538;155;2023-07-15
7667;9866;2023-03-13
7985;8607;2023-01-22
9718;1102;2023-04-20
5608;7806;2023-07-13
527;1365;2023-11-18
10176;3678;2023-06-02
6666;6480;2023-06-22
5571;8667;2023-01-26
9423;6576;2023-05-04
8220;6786;2023-04-03
8580;4717;2023-02-19
1987;4367;2023-02-23
10281;8674;2023-09-15
4399;3254;2023-04-28
11451;7823;2023-03-25
10550;2058;2023-09-12
6880;6732;2023-07-21
9699;6606;2023-04-26
4764;7296;2023-01-21
10016;672;2023-12-28
7755;6535;2023-03-16
3762;7864;2023-04-06
3511;9844;2023-11-09
10126;1754;2023-06-25
7225;6477;2023-08-13
8325;5052;2023-05-27
3913;6956;2023-11-08
6383;4332;2023-01-05
10216;8074;2023-11-12
4943;5268;2023-02-16
11568;4124;2023-01-31
733;6982;2023-04-25
9904;4942;2023-03-08
11390;6944;2023-12-10
3054;7139;2023-01-07
5810;8660;2023-10-26
7920;7887;2023-01-01
4526;6982;2023-12-08
403;5917;2023-10-08
3156;3828;2023-07-17
6765;5544;2023-11-21
3788;2689;2023-04-12
1371;4745;2023-11-16
2455;9590;2023-12-16
6412;6544;2023-08-10
997;9518;2023-02-24
8860;3633;2023-06-10
3793;5632;2023-09-25
9146;5002;2023-03-30
3957;9063;2023-07-28
9392;9658;2023-09-23
7254;7731;2023-04-30
9579;1326;2023-11-21
1251;6222;2023-01-04
4082;2047;2023-08-05
5315;3306;2023-01-21
6167;9654;2023-04-29
3086;7344;2023-08-11
10077;7807;2023-10-05
5118;7635;2023-12-20
6196;9672;2023-09-23
4005;4004;2023-02-16
58;9680;2023-11-24
6926;8025;2023-09-27
4648;1832;2023-05-25
11556;2836;2023-11-08
10010;2760;2023-09-30
8015;6851;2023-07-08
10897;2165;2023-12-22
7572;8644;2023-12-27
3044;6837;2023-09-10
8214;8427;2023-02-24
518;3652;2023-12-18
9263;8101;2023-03-21
884;2957;2023-07-10
5058;7867;2023-09-19
5523;9754;2023-06-19
5540;8375;2023-01-14
11254;2407;2023-08-01
4028;2574;2023-02-19
8837;3096;2023-12-27
5178;9681;2023-10-25
3086;7125;2023-08-06
2776;4312;2023-02-23
11579;4667;2023-05-01
8722;8188;2023-05-09
6214;1835;2023-09-30
8528;4376;2023-05-19
11166;739;2023-03-29
5218;2699;2023-01-16
9168;7219;2023-03-07
4327;4667;2023-01-19
7525;6267;2023-06-12
5985;9080;2023-04-25
110;264;2023-02-01
3464;9656;2023-06-27
7575;5844;2023-11-22
3938;1066;2023-06-11
261;3821;2023-05-15
10413;5832;2023-08-19
10917;8547;2023-08-20
4359;4686;2023-01-02
6475;7584;2023-11-02
10999;7359;2023-05-28
5150;7516;2023-11-29
1097;5027;2023-06-14
6441;7079;2023-01-15
10261;4238;2023-06-01
4109;3184;2023-01-23
6863;3560;2023-06-09
11224;2017;2023-01-19
4147;4761;2023-04-07
9350;9600;2023-12-27
10079;5023;2023-06-24
10433;2531;2023-10-07
10823;5803;2023-03-06
736;3606;2023-04-27
400;6216;2023-06-07
6579;7271;2023-11-13
5791;3317;2023-03-08
664;4649;2023-12-10
1101;6180;2023-09-11
7618;4284;2023-05-07
4661;2124;2023-03-11
11524;9096;2023-01-04
4877;7026;2023-08-27
1899;7586;2023-05-09
3809;8735;2023-06-23
10203;2823;2023-04-27
6184;2707;2023-10-08
2313;7617;2023-07-14
3739;7096;2023-04-21
2266;1885;2023-05-31
8781;2210;2023-07-06
10605;3791;2023-12-02
11327;189;2023-12-08
2335;1056;2023-10-20
8584;8567;2023-05-22
4416;9649;2023-11-14
2526;7357;2023-08-20
9590;7204;2023-03-06
4987;5775;2023-06-10
8667;5628;2023-12-11
7311;7637;2023-11-01
10631;6324;2023-01-05
2754;4430;2023-12-28
3322;1259;2023-05-28
6356;8335;2023-09-08
10494;6444;2023-05-21
3638;8910;2023-06-07
7280;7133;2023-08-30
7471;5346;2023-04-01
5321;5294;2023-01-30
6815;3729;2023-09-24
5165;324;2023-06-16
8322;5876;2023-04-24
2121;4119;2023-04-21
3497;6171;2023-02-11
10266;7615;2023-07-03
7101;3048;2023-01-09
7738;4527;2023-01-09
5093;5760;2023-11-20
7105;9245;2023-07-20
10682;6034;2023-06-28
1817;1344;2023-10-02
11021;6014;2023-08-30
506;7712;2023-03-05
11191;8362;2023-11-12
5994;4401;2023-10-21
282;5017;2023-05-09
838;3980;2023-07-05
2613;5026;2023-05-24
10228;1782;2023-05-10
7407;1006;2023-03-01
11305;693;2023-10-07
3213;4486;2023-04-12
6833;6760;2023-11-07
7790;8213;2023-01-03
10920;7632;2023-01-19
1340;984;2023-12-05
8977;5700;2023-02-15
5266;3337;2023-10-30
170;6057;2023-08-09
642;6003;2023-01-28
2279;7601;2023-10-09
9638;7689;2023-10-26
5366;3363;2023-11-02
10957;6608;2023-03-29
962;1301;2023-05-21
2969;2792;2023-02-22
1631;6574;2023-11-07
3258;3786;2023-10-12
11221;8356;2023-09-15
1863;2837;2023-11-06
2379;9967;2023-04-10
7982;423;2023-01-23
4585;2883;2023-02-04
10486;7684;2023-11-22
3230;2905;2023-05-15
2902;9856;2023-05-27
5015;2986;2023-09-09
8385;7723;2023-09-19
10178;8223;2023-07-22
5526;3874;2023-09-23
3932;2821;2023-03-15
3282;35;2023-04-23
5758;3560;2023-06-28
9328;6109;2023-04-30
2002;9134;2023-08-24
8197;6988;2023-08-06
6218;8763;2023-07-07
11097;8393;2023-05-11
6778;2764;2023-05-17
6506;1577;2023-11-28
7454;9903;2023-07-24
10278;5855;2023-12-07
658;2315;2023-04-01
7787;1237;2023-04-01
5081;4674;2023-12-30
5991;7248;2023-06-27
2863;936;2023-01-20
9957;6402;2023-08-03
10012;1274;2023-11-17
3162;2971;2023-08-01
9152;7005;2023-05-02
8407;4242;2023-12-20
2583;6531;2023-10-01
6602;2626;2023-12-03
3161;6013;2023-03-03
5418;8726;2023-06-25
578;860;2023-09-26
1836;4097;2023-01-30
5354;9169;2023-05-12
11036;4880;2023-05-22
8010;5152;2023-07-17
9721;748;2023-06-30
10925;1904;2023-05-15
3072;8250;2023-10-28
3510;4732;2023-05-08
8061;7857;2023-03-31
303;1837;2023-02-03
8278;8777;2023-05-10
465;7535;2023-10-21
10245;9275;2023-08-26
2220;152;2023-10-12
821;3888;2023-09-30
7814;8672;2023-06-13
10184;8771;2023-02-19
8383;3325;2023-01-10
4722;9719;2023-07-09
2543;3292;2023-01-20
3612;81;2023-01-31
5677;9270;2023-08-05
9514;4002;2023-03-24
6411;8374;2023-05-16
5302;4440;2023-02-09
688;1674;2023-07-26
6466;2124;2023-09-05
7017;6967;2023-11-13
2424;2650;2023-06-02
6357;2104;2023-10-26
4957;9316;2023-06-16
9027;9618;2023-11-26
10203;9098;2023-07-21
5734;2451;2023-06-26
3298;7504;2023-01-17
706;7210;2023-09-19
6464;9043;2023-12-22
8334;8922;2023-07-18
3616;2013;2023-12-15
7681;4909;2023-03-15
4729;5354;2023-08-04
11640;5381;2023-04-03
8716;5690;2023-08-01
339;8976;2023-11-14
1186;2797;2023-02-06
7975;3193;2023-09-18
10661;5442;2023-08-24
6728;1361;2023-10-23
2514;5474;2023-07-18
7988;791;2023-02-04
11171;1635;2023-03-05
403;75;2023-06-24
6891;3350;2023-01-12
2872;1939;2023-03-14
9207;3757;2023-12-04
6088;8585;2023-02-14
11535;2669;2023-12-23
8206;80;2023-02-15
10468;311;2023-05-30
9418;1922;2023-04-25
10422;8091;2023-12-16
3949;825;2023-10-16
8567;6593;2023-04-29
10960;4798;2023-02-02
636;1367;2023-12-16
3633;4532;2023-12-26
2446;5155;2023-01-18
11531;6741;2023-04-22
1673;3933;2023-04-15
4004;9449;2023-06-11
6151;4745;2023-10-26
7602;7671;2023-04-26
735;1483;2023-08-02
1029;3548;2023-05-26
5136;8733;2023-03-11
5364;9152;2023-08-23
764;195;2023-07-28
2778;6720;2023-01-30
1561;4774;2023-03-08
4526;6214;2023-02-06
4971;7586;2023-06-22
5812;726;2023-06-28
5372;2399;2023-12-07
5240;739;2023-09-16
3354;5223;2023-02-16
9722;2585;2023-02-08
1408;7525;2023-10-18
7715;4142;2023-08-06
11551;721;2023-05-14
4371;6246;2023-01-05
9075;4546;2023-10-19
4044;6611;2023-12-16
3831;4842;2023-06-18
8811;9931;2023-12-19
184;7229;2023-11-29
4574;9464;2023-05-11
3682;8055;2023-04-10
6825;4302;2023-08-10
5159;6313;2023-04-27
4976;5780;2023-04-12
182;7476;2023-08-28
9708;8254;2023-01-10
1568;5528;2023-12-30
4705;1340;2023-11-14
19;6320;2023-07-29
9075;2436;2023-04-02
4309;8204;2023-02-03
8996;885;2023-04-08
1717;7992;2023-02-20
10697;4055;2023-05-29
8485;4968;2023-05-08
3405;6967;2023-04-21
3715;5718;2023-03-06
1295;9410;2023-01-31
933;9749;2023-01-03
9465;4584;2023-09-03
10419;9656;2023-02-11
8350;6431;2023-04-29
11794;4973;2023-10-02
6771;3599;2023-07-14
8355;7496;2023-08-24
11739;4815;2023-04-16
4156;85;2023-10-20
3473;5486;2023-04-27
11069;564;2023-02-15
6430;6884;2023-11-29
4181;4079;2023-06-08
6567;4759;2023-01-29
6018;6112;2023-12-11
1928;7873;2023-07-22
5773;2504;2023-01-31
900;6429;2023-04-14
1246;5986;2023-07-24
5638;3565;2023-04-14
6782;7546;2023-04-28
7605;3449;2023-02-14
3412;7055;2023-08-06
7609;9661;2023-12-29
6134;4407;2023-04-30
6492;6948;2023-11-22
3323;6339;2023-05-29
7955;8118;2023-09-29
2694;4878;2023-06-03
7626;5459;2023-04-19
3853;3933;2023-03-31
4062;8386;2023-02-03
8105;4168;2023-05-11
7622;4084;2023-09-18
846;9602;2023-12-19
6011;1985;2023-01-06
7794;5177;2023-01-22
11073;5624;2023-02-16
7462;1310;2023-11-09
7969;5148;2023-09-22
5183;5737;2023-12-12
8168;6671;2023-11-22
2009;3815;2023-07-10
4766;4883;2023-06-09
7248;943;2023-04-02
10089;5809;2023-02-06
11373;1675;2023-10-30
6242;6038;2023-06-15
2906;6932;2023-01-21
935;3237;2023-01-23
2535;3697;2023-02-22
9211;4494;2023-01-26
10173;2188;2023-11-04
1048;7935;2023-09-22
10187;2958;2023-04-18
8893;1697;2023-08-19
5703;1902;2023-03-30
5079;7480;2023-03-04
6161;9586;2023-04-07
9983;1144;2023-04-05
868;51;2023-11-17
9304;2100;2023-11-10
7620;2416;2023-08-08
5928;8709;2023-04-12
1725;4008;2023-03-01
1813;7827;2023-01-22
7341;2258;2023-09-21
9382;8778;2023-10-22
5479;4202;2023-09-14
4688;6624;2023-09-27
11409;6539;2023-03-31
2244;4517;2023-08-22
7428;3253;2023-11-14
5783;2039;2023-09-13
8207;1228;2023-12-22
546;2617;2023-02-16
2522;8976;2023-03-12
11598;3072;2023-11-07
11712;2810;2023-08-01
6255;3004;2023-05-04
8607;4902;2023-03-02
4184;341;2023-01-19
799;6487;2023-03-11
9740;7408;2023-02-18
10226;4535;2023-05-10
1008;1381;2023-06-16
4911;8972;2023-03-03
2397;4708;2023-11-01
11331;4079;2023-10-22
3204;3874;2023-05-14
2562;5492;2023-04-25
7418;9035;2023-05-21
5398;346;2023-11-20
6905;2925;2023-07-18
8060;2858;2023-04-30
1585;2919;2023-09-27
4573;7079;2023-01-16
10414;9342;2023-10-12
4468;3468;2023-04-19
5581;1349;2023-06-30
2435;5255;2023-09-12
3385;1081;2023-05-11
8336;7341;2023-06-15
3614;3063;2023-10-20
10787;5871;2023-10-31
6605;4885;2023-12-07
9609;9210;2023-03-10
11431;1817;2023-10-15
6988;7601;2023-05-29
5162;1635;2023-06-28
3681;3585;2023-08-27
1632;6824;2023-12-17
1016;5354;2023-02-07
4811;6382;2023-04-23
8095;8466;2023-02-02
9662;2169;2023-09-19
10988;2823;2023-05-18
872;4942;2023-11-12
9172;7592;2023-01-04
10788;6617;2023-01-28
5365;5713;2023-08-07
10247;1869;2023-12-13
2858;2274;2023-12-05
9185;3512;2023-08-25
6588;5643;2023-11-23
5398;8938;2023-03-23
4215;1761;2023-09-03
4820;9637;2023-07-16
11233;6944;2023-02-18
6387;5944;2023-06-25
5936;4766;2023-02-18
10300;8850;2023-12-26
10716;8371;2023-10-26
9585;3016;2023-07-05
10712;4173;2023-05-25
7384;4669;2023-09-17
4069;9551;2023-09-27
6543;9483;2023-05-08
2190;2671;2023-04-11
4336;8886;2023-05-10
10444;3611;2023-02-27
7673;1827;2023-10-22
9525;3938;2023-09-14
6717;7247;2023-10-05
2574;8580;2023-11-12
971;7523;2023-05-18
5947;5303;2023-05-02
11698;5227;2023-11-04
9332;5390;2023-04-20
11022;5842;2023-03-03
3566;2196;2023-05-19
1814;5629;2023-04-28
8243;6397;2023-08-15
5861;25;2023-03-11
3678;9158;2023-06-16
1087;5249;2023-09-17
10983;2601;2023-12-17
9895;897;2023-05-13
185;7889;2023-04-27
9102;8316;2023-11-11
9672;1670;2023-02-21
2958;6915;2023-10-10
7137;9527;2023-08-23
1040;5697;2023-07-16
2544;8808;2023-11-01
7768;2177;2023-05-02
5284;6177;2023-03-26
9356;4074;2023-11-27
11264;7567;2023-07-16
3287;9676;2023-01-22
9899;6511;2023-09-03
4014;1128;2023-08-15
3850;6421;2023-06-09
6432;4822;2023-06-02
2977;6827;2023-12-10
2115;6900;2023-01-17
8525;3467;2023-10-21
1675;5899;2023-06-12
10147;8625;2023-01-02
932;757;2023-03-11
2982;134;2023-05-28
3585;2548;2023-05-13
2220;7823;2023-10-24
5039;1824;2023-02-07
1227;1900;2023-01-09
1876;8963;2023-01-14
873;2975;2023-11-08
169;4472;2023-08-20
4558;3526;2023-01-21
2895;1151;2023-02-10
548;4128;2023-08-10
7532;8181;2023-09-26
1602;5436;2023-02-02
259;163;2023-09-01
1965;4643;2023-11-08
10681;5455;2023-12-25
10823;7064;2023-05-07
3745;1471;2023-11-28
537;1360;2023-03-23
3974;342;2023-10-09
2297;9134;2023-06-18
7207;689;2023-04-16
3202;7217;2023-10-05
6444;7632;2023-06-14
3180;7340;2023-01-26
10364;7325;2023-06-02
4942;9797;2023-08-06
3433;7025;2023-05-19
7790;3490;2023-12-18
11045;9813;2023-10-07
7287;9476;2023-03-11
1093;5257;2023-12-05
8472;921;2023-10-31
4043;8526;2023-11-29
7258;4560;2023-11-11
6230;2337;2023-01-10
3631;6979;2023-12-13
81;5939;2023-06-18
9769;917;2023-11-20
8005;2838;2023-05-04
5949;1666;2023-06-11
1339;563;2023-05-10
388;3636;2023-12-24
6324;131;2023-02-28
10551;389;2023-10-21
8039;9557;2023-05-09
11708;7732;2023-05-10
2430;2906;2023-06-29
2243;4087;2023-01-09
7905;2284;2023-07-23
6257;5413;2023-08-12
4559;6798;2023-03-29
10762;2638;2023-04-02
3297;6528;2023-09-03
10381;3526;2023-08-25
5862;4096;2023-05-24
9090;735;2023-08-06
2192;2408;2023-02-15
950;2521;2023-07-23
9566;2056;2023-03-20
2046;2520;2023-07-04
8650;9842;2023-04-24
4166;2831;2023-12-31
10172;6096;2023-04-26
3381;1027;2023-03-22
9761;1432;2023-07-16
9477;726;2023-08-10
4561;6845;2023-05-22
4369;5494;2023-12-22
7662;9321;2023-10-11
376;7798;2023-02-18
1568;7414;2023-11-26
5453;9353;2023-07-09
498;4443;2023-04-30
5923;3821;2023-06-28
1456;3662;2023-04-29
6716;2113;2023-08-29
7465;2266;2023-10-10
8352;1212;2023-02-05
1862;5789;2023-03-21
3612;3362;2023-02-02
341;4822;2023-09-16
6668;2435;2023-08-21
5550;7872;2023-12-22
4334;653;2023-05-02
3628;3615;2023-01-11
3845;959;2023-10-08
10400;7985;2023-09-20
7372;5358;2023-03-16
5541;5980;2023-10-04
459;1741;2023-05-21
1194;4584;2023-08-03
8638;9647;2023-11-17
9848;8926;2023-01-31
4699;2035;2023-04-10
3459;2263;2023-05-22
3114;1443;2023-07-24
8595;2990;2023-08-12
8582;570;2023-08-24
544;4709;2023-06-09
5808;3792;2023-11-17
6819;1467;2023-06-18
8488;7383;2023-11-22
4282;5286;2023-02-04
2413;6805;2023-07-23
6370;5195;2023-05-06
211;5386;2023-08-10
3512;6564;2023-02-19
10470;7334;2023-04-15
8988;9710;2023-03-13
889;8246;2023-12-06
11212;9325;2023-05-30
3975;1295;2023-01-28
2482;333;2023-07-26
4904;933;2023-03-13
4133;5466;2023-05-29
8423;6384;2023-09-01
5802;6334;2023-03-24
1733;9517;2023-09-14
10459;8948;2023-07-04
9218;7110;2023-09-13
8433;4488;2023-09-18
8099;3820;2023-04-28
10170;9619;2023-04-12
8939;4335;2023-11-03
9204;2817;2023-08-28
3585;3357;2023-07-15
5079;9783;2023-07-25
899;7683;2023-09-01
4518;1973;2023-06-15
576;9418;2023-09-13
835;1373;2023-02-11
11074;8470;2023-07-06
5259;3201;2023-12-08
10343;5982;2023-04-29
358;1526;2023-05-28
9665;8974;2023-05-22
1097;5891;2023-10-01
8795;579;2023-06-10
5457;57;2023-01-26
8433;2443;2023-10-17
5093;9788;2023-04-26
6035;4736;2023-06-01
7633;6404;2023-05-08
6540;8031;2023-07-30
1680;2518;2023-02-20
4380;9697;2023-10-25
465;6574;2023-01-25
8893;3131;2023-04-24
10500;5330;2023-01-08
10319;501;2023-10-05
4036;3241;2023-09-22
8022;9954;2023-03-30
4340;7649;2023-04-19
9295;9364;2023-06-08
2470;7512;2023-06-19
8118;9936;2023-01-13
5807;940;2023-11-30
5771;9891;2023-01-28
8542;5274;2023-05-20
3408;274;2023-09-20
5649;1584;2023-04-22
10451;2447;2023-09-26
4828;1438;2023-10-30
7827;4218;2023-12-13
10546;7278;2023-08-09
7932;3933;2023-12-07
9543;8321;2023-05-31
2092;234;2023-03-30
2508;3645;2023-05-20
8806;233;2023-11-08
8260;2181;2023-01-13
7321;4581;2023-10-05
8467;7943;2023-05-29
8243;3852;2023-04-01
2824;8284;2023-12-03
10512;6727;2023-05-29
7732;7253;2023-08-17
9227;7448;2023-09-09
4228;8440;2023-05-23
4308;9425;2023-01-28
9073;1398;2023-05-15
1774;8097;2023-10-25
7561;7799;2023-11-15
11527;4882;2023-07-17
2515;5761;2023-10-04
780;3896;2023-06-21
10185;4751;2023-08-16
8042;6022;2023-03-12
4181;9836;2023-10-22
3900;6712;2023-01-26
1728;8496;2023-02-18
5015;6102;2023-09-08
9741;6300;2023-10-19
6859;8194;2023-05-08
11723;4038;2023-08-11
11771;8634;2023-06-17
2256;8977;2023-11-23
4102;8357;2023-11-30
98;5889;2023-06-01
5852;103;2023-02-09
6061;8420;2023-09-15
5596;1743;2023-02-09
9928;3240;2023-01-14
2987;3869;2023-02-01
6495;1588;2023-08-19
7277;3102;2023-10-14
11311;5653;2023-09-26
2821;4609;2023-05-03
8011;1226;2023-02-21
3266;1369;2023-04-25
1985;8735;2023-04-25
6022;1141;2023-09-11
220;44;2023-01-03
11085;3979;2023-02-26
11522;3766;2023-09-22
4519;7220;2023-09-05
924;2915;2023-04-13
6090;660;2023-09-05
3092;3436;2023-08-15
6370;1110;2023-08-18
9867;7839;2023-12-16
10515;3984;2023-05-06
10972;8002;2023-09-01
9216;8376;2023-11-28
3769;2528;2023-08-03
7347;2786;2023-10-10
1856;8683;2023-11-19
3127;305;2023-11-03
5620;3579;2023-06-20
7525;9531;2023-04-26
8939;8260;2023-01-17
5650;2797;2023-04-26
7007;1414;2023-04-02
6945;5382;2023-08-06
10877;9176;2023-07-07
4293;2456;2023-05-18
10490;4677;2023-01-02
2515;2520;2023-06-19
2100;3406;2023-11-10
11393;646;2023-11-28
10044;6067;2023-08-25
1092;2052;2023-08-11
6410;7421;2023-01-26
4837;5863;2023-02-04
11359;2808;2023-02-16
5953;5056;2023-07-18
10404;4768;2023-08-20
1337;6356;2023-02-01
3308;7762;2023-10-16
7894;5374;2023-01-09
3398;1577;2023-05-10
3269;9111;2023-10-26
7584;9104;2023-01-09
5980;9211;2023-12-08
3729;9577;2023-10-07
11630;1310;2023-02-23
11686;1818;2023-08-08
4333;2793;2023-07-10
1114;111;2023-05-11
10987;3646;2023-03-09
6203;3302;2023-11-18
3532;6070;2023-11-15
10993;3674;2023-10-14
9187;9968;2023-12-21
1781;4252;2023-12-18
9615;6698;2023-03-03
7984;8633;2023-02-17
8334;6659;2023-10-26
6294;8352;2023-12-07
11071;2506;2023-06-25
2828;3695;2023-09-07
5508;6648;2023-01-23
11751;8808;2023-09-16
10697;9804;2023-05-24
161;7696;2023-04-08
3980;7151;2023-02-09
8396;6076;2023-04-11
8662;8225;2023-10-24
4938;9336;2023-03-14
3546;4410;2023-05-03
4799;9746;2023-12-23
8776;2263;2023-07-12
8577;6188;2023-05-23
10388;3921;2023-08-21
9539;4772;2023-02-17
11193;5820;2023-03-23
3785;7874;2023-06-02
101;1178;2023-01-27
1261;7197;2023-11-07
5795;8035;2023-07-30
2210;1327;2023-12-20
4127;7054;2023-06-26
3608;5067;2023-03-03
2350;2668;2023-11-29
3867;9200;2023-06-28
7540;2093;2023-10-03
4847;3995;2023-02-24
6447;2949;2023-11-22
4387;4016;2023-02-16
11300;1483;2023-02-26
7029;141;2023-11-27
2966;623;2023-11-07
11414;8028;2023-12-22
8710;1920;2023-05-22
6593;6648;2023-10-14
5982;3066;2023-03-04
3772;6755;2023-06-03
4044;4169;2023-03-15
5891;9259;2023-09-28
11516;5637;2023-05-31
10982;9535;2023-04-12
1263;6182;2023-07-10
8817;989;2023-03-12
5914;9208;2023-08-13
7807;4737;2023-02-16
6426;5926;2023-10-01
7386;5138;2023-07-19
2121;4444;2023-12-30
10018;1569;2023-04-12
10089;2351;2023-12-19
875;2194;2023-01-15
9565;3655;2023-09-30
668;5754;2023-08-29
8296;6335;2023-12-18
3086;9162;2023-10-16
568;3005;2023-10-21
7133;7718;2023-10-31
3072;466;2023-05-09
2096;9651;2023-01-21
3832;169;2023-03-31
3499;2789;2023-12-28
4739;8638;2023-03-12
8693;9806;2023-10-08
10319;1834;2023-01-18
8346;8519;2023-12-08
8883;6522;2023-07-27
869;7147;2023-12-15
7771;7340;2023-09-06
8136;6476;2023-06-12
11714;6623;2023-05-07
3554;4931;2023-11-20
10784;7542;2023-03-28
11614;6563;2023-09-13
6243;8068;2023-10-16
2658;6701;2023-02-13
2927;1095;2023-02-07
5401;9397;2023-08-01
1678;6892;2023-11-04
10802;5767;2023-12-01
957;3439;2023-06-20
3341;1770;2023-05-06
2862;3110;2023-07-25
8120;1273;2023-09-21
6499;860;2023-09-21
3766;771;2023-11-24
7369;4745;2023-11-06
8146;9338;2023-03-22
1853;3599;2023-05-16
2635;3279;2023-12-11
7427;4069;2023-01-09
8462;1281;2023-08-23
176;3951;2023-03-18
6465;2049;2023-03-05
2429;796;2023-04-19
7392;3958;2023-11-23
8415;9231;2023-09-01
5432;2264;2023-09-16
